frame_index,video_timestamp_ns,source_timestamp_ns,is_repeat
38314,957837848155,1754911493453604885,0
38315,957860087865,1754911493475844595,0
38316,957890457288,1754911493506214018,0
38317,957910267912,1754911493526024642,0
38318,957950000000,1754911493526024642,1
38319,957959792365,1754911493575549095,0
38320,957987199235,1754911493602955965,0
38321,958009334315,1754911493625091045,0
38322,958040944604,1754911493656701334,0
38323,958075000000,1754911493656701334,1
38324,958093604689,1754911493709361419,0
38325,958124997957,1754911493740754687,0
38326,958141776760,1754911493757533490,0
38327,958162231755,1754911493777988485,0
38328,958191559613,1754911493807316343,0
38329,958210437029,1754911493826193759,0
38330,958238792882,1754911493854549612,0
38331,958262808021,1754911493878564751,0
38332,958291331818,1754911493907088548,0
38333,958318803765,1754911493934560495,0
38334,958343787999,1754911493959544729,0
38335,958372453778,1754911493988210508,0
38336,958396467165,1754911494012223895,0
38337,958423781204,1754911494039537934,0
38338,958450000000,1754911494039537934,1
38339,958471953274,1754911494087710004,0
38340,958489456984,1754911494105213714,0
38341,958525000000,1754911494105213714,1
38342,958537137587,1754911494152894317,0
38343,958542115087,1754911494157871817,0
38344,958577574694,1754911494193331424,0
38345,958600671986,1754911494216428716,0
38346,958621547465,1754911494237304195,0
38347,958640457635,1754911494256214365,0
38348,958678878729,1754911494294635459,0
38349,958688794941,1754911494304551671,0
38350,958718241518,1754911494333998248,0
38351,958748870973,1754911494364627703,0
38352,958769036098,1754911494384792828,0
38353,958800677695,1754911494416434425,0
38354,958850000000,1754911494416434425,1
38355,958852551123,1754911494468307853,0
38356,958870783364,1754911494486540094,0
38357,958899144165,1754911494514900895,0
38358,958923318643,1754911494539075373,0
38359,958949988729,1754911494565745459,0
38360,958967945287,1754911494583702017,0
38361,959000899533,1754911494616656263,0
38362,959018666459,1754911494634423189,0
38363,959053058801,1754911494668815531,0
38364,959071549548,1754911494687306278,0
38365,959090990343,1754911494706747073,0
38366,959118299012,1754911494734055742,0
38367,959142542008,1754911494758298738,0
38368,959187507553,1754911494803264283,0
38369,959219669953,1754911494835426683,0
38370,959239578632,1754911494855335362,0
38371,959275000000,1754911494855335362,1
38372,959281243371,1754911494897000101,0
38373,959300321405,1754911494916078135,0
38374,959319972541,1754911494935729271,0
38375,959341426120,1754911494957182850,0
38376,959380753903,1754911494996510633,0
38377,959388126421,1754911495003883151,0
38378,959419303197,1754911495035059927,0
38379,959452918891,1754911495068675621,0
38380,959472802659,1754911495088559389,0
38381,959500736046,1754911495116492776,0
38382,959528475925,1754911495144232655,0
38383,959549182654,1754911495164939384,0
38384,959596924875,1754911495212681605,0
38385,959625000000,1754911495212681605,1
38386,959632155509,1754911495247912239,0
38387,959640932070,1754911495256688800,0
38388,959669919939,1754911495285676669,0
38389,959701353399,1754911495317110129,0
38390,959726080766,1754911495341837496,0
38391,959748109529,1754911495363866259,0
38392,959770295036,1754911495386051766,0
38393,959792195690,1754911495407952420,0
38394,959830940650,1754911495446697380,0
38395,959848967439,1754911495464724169,0
38396,959869520639,1754911495485277369,0
38397,959894668838,1754911495510425568,0
38398,959924036272,1754911495539793002,0
38399,959971574932,1754911495587331662,0
38400,959991759807,1754911495607516537,0
38401,960019614141,1754911495635370871,0
38402,960050000000,1754911495635370871,1
38403,960070571585,1754911495686328315,0
38404,960092199645,1754911495707956375,0
38405,960119533962,1754911495735290692,0
38406,960142348762,1754911495758105492,0
38407,960168868476,1754911495784625206,0
38408,960200000000,1754911495784625206,1
38409,960201279685,1754911495817036415,0
38410,960229753496,1754911495845510226,0
38411,960242144701,1754911495857901431,0
38412,960270059283,1754911495885816013,0
38413,960299872205,1754911495915628935,0
38414,960348803269,1754911495964559999,0
38415,960367866389,1754911495983623119,0
38416,960400000000,1754911495983623119,1
38417,960402028832,1754911496017785562,0
38418,960427449524,1754911496043206254,0
38419,960450216757,1754911496065973487,0
38420,960475416566,1754911496091173296,0
38421,960491328257,1754911496107084987,0
38422,960519121437,1754911496134878167,0
38423,960548363976,1754911496164120706,0
38424,960581520105,1754911496197276835,0
38425,960599967608,1754911496215724338,0
38426,960630534194,1754911496246290924,0
38427,960647011235,1754911496262767965,0
38428,960682868960,1754911496298625690,0
38429,960725000000,1754911496298625690,1
38430,960728761991,1754911496344518721,0
38431,960740668109,1754911496356424839,0
38432,960776254820,1754911496392011550,0
38433,960791693328,1754911496407450058,0
38434,960822148914,1754911496437905644,0
38435,960839764165,1754911496455520895,0
38436,960870323756,1754911496486080486,0
38437,960889312545,1754911496505069275,0
38438,960928671723,1754911496544428453,0
38439,960944032186,1754911496559788916,0
38440,960968957075,1754911496584713805,0
38441,960998206526,1754911496613963256,0
38442,961021672589,1754911496637429319,0
38443,961044480592,1754911496660237322,0
38444,961092317215,1754911496708073945,0
38445,961125000000,1754911496708073945,1
38446,961131918182,1754911496747674912,0
38447,961175000000,1754911496747674912,1
38448,961184543012,1754911496800299742,0
38449,961192333983,1754911496808090713,0
38450,961229001918,1754911496844758648,0
38451,961239181008,1754911496854937738,0
38452,961261132544,1754911496876889274,0
38453,961297282693,1754911496913039423,0
38454,961322235899,1754911496937992629,0
38455,961351741488,1754911496967498218,0
38456,961373093172,1754911496988849902,0
38457,961392535717,1754911497008292447,0
38458,961427853678,1754911497043610408,0
38459,961470611820,1754911497086368550,0
38460,961500000000,1754911497086368550,1
38461,961500349594,1754911497116106324,0
38462,961518599115,1754911497134355845,0
38463,961539330757,1754911497155087487,0
38464,961569117821,1754911497184874551,0
38465,961598338343,1754911497214095073,0
38466,961629308885,1754911497245065615,0
38467,961644000362,1754911497259757092,0
38468,961670762245,1754911497286518975,0
38469,961692709814,1754911497308466544,0
38470,961728033962,1754911497343790692,0
38471,961749236848,1754911497364993578,0
38472,961774846748,1754911497390603478,0
38473,961801712997,1754911497417469727,0
38474,961843288066,1754911497459044796,0
38475,961875000000,1754911497459044796,1
38476,961876231794,1754911497491988524,0
38477,961889893810,1754911497505650540,0
38478,961924853836,1754911497540610566,0
38479,961955446653,1754911497571203383,0
38480,961978452233,1754911497594208963,0
38481,961992825452,1754911497608582182,0
38482,962039852386,1754911497655609116,0
38483,962070908368,1754911497686665098,0
38484,962092921918,1754911497708678648,0
38485,962125000000,1754911497708678648,1
38486,962129958275,1754911497745715005,0
38487,962140609872,1754911497756366602,0
38488,962179442816,1754911497795199546,0
38489,962225000000,1754911497795199546,1
38490,962225113805,1754911497840870535,0
38491,962243080498,1754911497858837228,0
38492,962276744160,1754911497892500890,0
38493,962295382785,1754911497911139515,0
38494,962329288311,1754911497945045041,0
38495,962340677427,1754911497956434157,0
38496,962377176012,1754911497992932742,0
38497,962402395507,1754911498018152237,0
38498,962424267038,1754911498040023768,0
38499,962440140092,1754911498055896822,0
38500,962479613542,1754911498095370272,0
38501,962491497980,1754911498107254710,0
38502,962525725445,1754911498141482175,0
38503,962546547250,1754911498162303980,0
38504,962590307684,1754911498206064414,0
38505,962619254534,1754911498235011264,0
38506,962650000000,1754911498235011264,1
38507,962653654581,1754911498269411311,0
38508,962700000000,1754911498269411311,1
38509,962701484182,1754911498317240912,0
38510,962721178040,1754911498336934770,0
38511,962748975891,1754911498364732621,0
38512,962773416372,1754911498389173102,0
38513,962800020827,1754911498415777557,0
38514,962829158361,1754911498444915091,0
38515,962852803950,1754911498468560680,0
38516,962870845264,1754911498486601994,0
38517,962893007234,1754911498508763964,0
38518,962922466637,1754911498538223367,0
38519,962971098114,1754911498586854844,0
38520,963000000000,1754911498586854844,1
38521,963003044820,1754911498618801550,0
38522,963028864916,1754911498644621646,0
38523,963041198091,1754911498656954821,0
38524,963068642058,1754911498684398788,0
38525,963101482018,1754911498717238748,0
38526,963124780528,1754911498740537258,0
38527,963142916550,1754911498758673280,0
38528,963170347387,1754911498786104117,0
38529,963194155895,1754911498809912625,0
38530,963220489164,1754911498836245894,0
38531,963275000000,1754911498836245894,1
38532,963277342201,1754911498893098931,0
38533,963299473545,1754911498915230275,0
38534,963339671940,1754911498955428670,0
38535,963375000000,1754911498955428670,1
38536,963376245210,1754911498992001940,0
38537,963400700679,1754911499016457409,0
38538,963421219754,1754911499036976484,0
38539,963442181217,1754911499057937947,0
38540,963479384383,1754911499095141113,0
38541,963495055990,1754911499110812720,0
38542,963521220920,1754911499136977650,0
38543,963542676133,1754911499158432863,0
38544,963565039976,1754911499180796706,0
38545,963592478924,1754911499208235654,0
38546,963618693140,1754911499234449870,0
38547,963643344740,1754911499259101470,0
38548,963674048481,1754911499289805211,0
38549,963725000000,1754911499289805211,1
38550,963729234746,1754911499344991476,0
38551,963754756817,1754911499370513547,0
38552,963769067803,1754911499384824533,0
38553,963799997641,1754911499415754371,0
38554,963820596665,1754911499436353395,0
38555,963845672306,1754911499461429036,0
38556,963868650961,1754911499484407691,0
38557,963890256913,1754911499506013643,0
38558,963924310208,1754911499540066938,0
38559,963940674729,1754911499556431459,0
38560,963971234689,1754911499586991419,0
38561,963993649316,1754911499609406046,0
38562,964020199906,1754911499635956636,0
38563,964040591506,1754911499656348236,0
38564,964100000000,1754911499656348236,1
38565,964101945302,1754911499717702032,0
38566,964118300790,1754911499734057520,0
38567,964150033253,1754911499765789983,0
38568,964169187902,1754911499784944632,0
38569,964198803052,1754911499814559782,0
38570,964229199643,1754911499844956373,0
38571,964242747545,1754911499858504275,0
38572,964272840516,1754911499888597246,0
38573,964303392444,1754911499919149174,0
38574,964321752057,1754911499937508787,0
38575,964342473893,1754911499958230623,0
38576,964375448350,1754911499991205080,0
38577,964399245445,1754911500015002175,0
38578,964418718754,1754911500034475484,0
38579,964472294245,1754911500088050975,0
38580,964496464641,1754911500112221371,0
38581,964521472563,1754911500137229293,0
38582,964542567860,1754911500158324590,0
38583,964562555829,1754911500178312559,0
38584,964599976155,1754911500215732885,0
38585,964612683318,1754911500228440048,0
38586,964648009535,1754911500263766265,0
38587,964668342809,1754911500284099539,0
38588,964690968825,1754911500306725555,0
38589,964724742944,1754911500340499674,0
38590,964750000000,1754911500340499674,1
38591,964751616121,1754911500367372851,0
38592,964779518350,1754911500395275080,0
38593,964799177046,1754911500414933776,0
38594,964842776272,1754911500458533002,0
38595,964875000000,1754911500458533002,1
38596,964875494819,1754911500491251549,0
38597,964909311731,1754911500525068461,0
38598,964920901117,1754911500536657847,0
38599,964944179166,1754911500559935896,0
38600,964970997651,1754911500586754381,0
38601,965003447986,1754911500619204716,0
38602,965020713465,1754911500636470195,0
38603,965042346041,1754911500658102771,0
38604,965075089725,1754911500690846455,0
38605,965103390684,1754911500719147414,0
38606,965125708295,1754911500741465025,0
38607,965145566652,1754911500761323382,0
38608,965176575512,1754911500792332242,0
38609,965225000000,1754911500792332242,1
38610,965229098511,1754911500844855241,0
38611,965243856010,1754911500859612740,0
38612,965284248030,1754911500900004760,0
38613,965293431878,1754911500909188608,0
38614,965312530825,1754911500928287555,0
38615,965355214570,1754911500970971300,0
38616,965370654075,1754911500986410805,0
38617,965390378148,1754911501006134878,0
38618,965430124477,1754911501045881207,0
38619,965450665860,1754911501066422590,0
38620,965468385437,1754911501084142167,0
38621,965489804295,1754911501105561025,0
38622,965518067582,1754911501133824312,0
38623,965539811434,1754911501155568164,0
38624,965589864722,1754911501205621452,0
38625,965624029790,1754911501239786520,0
38626,965640484564,1754911501256241294,0
38627,965670838503,1754911501286595233,0
38628,965690428464,1754911501306185194,0
38629,965725000000,1754911501306185194,1
38630,965729583721,1754911501345340451,0
38631,965742812536,1754911501358569266,0
38632,965770748489,1754911501386505219,0
38633,965793627334,1754911501409384064,0
38634,965828497021,1754911501444253751,0
38635,965842975611,1754911501458732341,0
38636,965874703366,1754911501490460096,0
38637,965892555853,1754911501508312583,0
38638,965919038621,1754911501534795351,0
38639,965967656490,1754911501583413220,0
38640,965993388955,1754911501609145685,0
38641,966021378785,1754911501637135515,0
38642,966045973420,1754911501661730150,0
38643,966075000000,1754911501661730150,1
38644,966075884984,1754911501691641714,0
38645,966092621130,1754911501708377860,0
38646,966138458092,1754911501754214822,0
38647,966145766979,1754911501761523709,0
38648,966173889816,1754911501789646546,0
38649,966198861953,1754911501814618683,0
38650,966219931748,1754911501835688478,0
38651,966241686356,1754911501857443086,0
38652,966269325835,1754911501885082565,0
38653,966299874418,1754911501915631148,0
38654,966341716228,1754911501957472958,0
38655,966371389171,1754911501987145901,0
38656,966390393096,1754911502006149826,0
38657,966425000000,1754911502006149826,1
38658,966428215927,1754911502043972657,0
38659,966447570664,1754911502063327394,0
38660,966469976444,1754911502085733174,0
38661,966504026738,1754911502119783468,0
38662,966528343026,1754911502144099756,0
38663,966542125401,1754911502157882131,0
38664,966570765866,1754911502186522596,0
38665,966603990051,1754911502219746781,0
38666,966623244123,1754911502239000853,0
38667,966636020383,1754911502251777113,0
38668,966673079961,1754911502288836691,0
38669,966722586646,1754911502338343376,0
38670,966741772555,1754911502357529285,0
38671,966761335456,1754911502377092186,0
38672,966787776389,1754911502403533119,0
38673,966821701802,1754911502437458532,0
38674,966838642155,1754911502454398885,0
38675,966875000000,1754911502454398885,1
38676,966875492024,1754911502491248754,0
38677,966892318793,1754911502508075523,0
38678,966919075319,1754911502534832049,0
38679,966940117546,1754911502555874276,0
38680,966973980693,1754911502589737423,0
38681,966990202944,1754911502605959674,0
38682,967023515353,1754911502639272083,0
38683,967041160901,1754911502656917631,0
38684,967091145651,1754911502706902381,0
38685,967120671069,1754911502736427799,0
38686,967142483281,1754911502758240011,0
38687,967173868577,1754911502789625307,0
38688,967196481183,1754911502812237913,0
38689,967222428609,1754911502838185339,0
38690,967241399776,1754911502857156506,0
38691,967270012601,1754911502885769331,0
38692,967289876597,1754911502905633327,0
38693,967318816259,1754911502934572989,0
38694,967340198194,1754911502955954924,0
38695,967375000000,1754911502955954924,1
38696,967381766637,1754911502997523367,0
38697,967390039731,1754911503005796461,0
38698,967417992798,1754911503033749528,0
38699,967472646490,1754911503088403220,0
38700,967489729406,1754911503105486136,0
38701,967519854387,1754911503135611117,0
38702,967541545211,1754911503157301941,0
38703,967570681637,1754911503186438367,0
38704,967600000000,1754911503186438367,1
38705,967601032383,1754911503216789113,0
38706,967619667476,1754911503235424206,0
38707,967643909088,1754911503259665818,0
38708,967661095811,1754911503276852541,0
38709,967689844398,1754911503305601128,0
38710,967724568484,1754911503340325214,0
38711,967739737805,1754911503355494535,0
38712,967770042600,1754911503385799330,0
38713,967801518186,1754911503417274916,0
38714,967843907539,1754911503459664269,0
38715,967875000000,1754911503459664269,1
38716,967875156338,1754911503490913068,0
38717,967890006790,1754911503505763520,0
38718,967920883945,1754911503536640675,0
38719,967948587311,1754911503564344041,0
38720,967971148937,1754911503586905667,0
38721,967993072870,1754911503608829600,0
38722,968021170497,1754911503636927227,0
38723,968038093087,1754911503653849817,0
38724,968070128579,1754911503685885309,0
38725,968089764970,1754911503705521700,0
38726,968119849972,1754911503735606702,0
38727,968141786851,1754911503757543581,0
38728,968178599880,1754911503794356610,0
38729,968224458814,1754911503840215544,0
38730,968240548600,1754911503856305330,0
38731,968272678703,1754911503888435433,0
38732,968293597278,1754911503909354008,0
38733,968325000000,1754911503909354008,1
38734,968330670631,1754911503946427361,0
38735,968375000000,1754911503946427361,1
38736,968394403391,1754911504010160121,0
38737,968401409359,1754911504017166089,0
38738,968432359257,1754911504048115987,0
38739,968440420189,1754911504056176919,0
38740,968475461586,1754911504091218316,0
38741,968497836568,1754911504113593298,0
38742,968520065244,1754911504135821974,0
38743,968549254610,1754911504165011340,0
38744,968598195378,1754911504213952108,0
38745,968620820099,1754911504236576829,0
38746,968649542264,1754911504265298994,0
38747,968675000000,1754911504265298994,1
38748,968680454882,1754911504296211612,0
38749,968694636535,1754911504310393265,0
38750,968723364697,1754911504339121427,0
38751,968746402101,1754911504362158831,0
38752,968771376580,1754911504387133310,0
38753,968804026100,1754911504419782830,0
38754,968819915544,1754911504435672274,0
38755,968840530286,1754911504456287016,0
38756,968884734225,1754911504500490955,0
38757,968892849230,1754911504508605960,0
38758,968928351424,1754911504544108154,0
38759,968971066590,1754911504586823320,0
38760,968998649869,1754911504614406599,0
38761,969025000000,1754911504614406599,1
38762,969026134776,1754911504641891506,0
38763,969039883407,1754911504655640137,0
38764,969070930667,1754911504686687397,0
38765,969099728491,1754911504715485221,0
38766,969131585125,1754911504747341855,0
38767,969140612579,1754911504756369309,0
38768,969169896349,1754911504785653079,0
38769,969200314901,1754911504816071631,0
38770,969230477324,1754911504846234054,0
38771,969241015099,1754911504856771829,0
38772,969280291658,1754911504896048388,0
38773,969294110382,1754911504909867112,0
38774,969339304917,1754911504955061647,0
38775,969368299436,1754911504984056166,0
38776,969387984767,1754911505003741497,0
38777,969420363388,1754911505036120118,0
38778,969440330940,1754911505056087670,0
38779,969474072817,1754911505089829547,0
38780,969500000000,1754911505089829547,1
38781,969501117135,1754911505116873865,0
38782,969523301192,1754911505139057922,0
38783,969540147922,1754911505155904652,0
38784,969580701565,1754911505196458295,0
38785,969593806695,1754911505209563425,0
38786,969637897682,1754911505253654412,0
38787,969646621342,1754911505262378072,0
38788,969671628464,1754911505287385194,0
38789,969717092744,1754911505332849474,0
38790,969741230006,1754911505356986736,0
38791,969769411052,1754911505385167782,0
38792,969789866908,1754911505405623638,0
38793,969823830697,1754911505439587427,0
38794,969842049533,1754911505457806263,0
38795,969875000000,1754911505457806263,1
38796,969875620373,1754911505491377103,0
38797,969901356810,1754911505517113540,0
38798,969927627406,1754911505543384136,0
38799,969941055915,1754911505556812645,0
38800,969982083964,1754911505597840694,0
38801,969997788006,1754911505613544736,0
38802,970028846398,1754911505644603128,0
38803,970050874715,1754911505666631445,0
38804,970098916266,1754911505714672996,0
38805,970117874401,1754911505733631131,0
38806,970141096452,1754911505756853182,0
38807,970169198863,1754911505784955593,0
38808,970191128676,1754911505806885406,0
38809,970225000000,1754911505806885406,1
38810,970228518629,1754911505844275359,0
38811,970244234324,1754911505859991054,0
38812,970271497988,1754911505887254718,0
38813,970302504177,1754911505918260907,0
38814,970319062868,1754911505934819598,0
38815,970346702216,1754911505962458946,0
38816,970371366801,1754911505987123531,0
38817,970400057615,1754911506015814345,0
38818,970423341295,1754911506039098025,0
38819,970475000000,1754911506039098025,1
38820,970475051796,1754911506090808526,0
38821,970492880070,1754911506108636800,0
38822,970522388690,1754911506138145420,0
38823,970553537520,1754911506169294250,0
38824,970575521938,1754911506191278668,0
38825,970602814079,1754911506218570809,0
38826,970625591960,1754911506241348690,0
38827,970643394574,1754911506259151304,0
38828,970662674458,1754911506278431188,0
38829,970695315828,1754911506311072558,0
38830,970717603768,1754911506333360498,0
38831,970739426963,1754911506355183693,0
38832,970768478820,1754911506384235550,0
38833,970792690681,1754911506408447411,0
38834,970840489375,1754911506456246105,0
38835,970871643904,1754911506487400634,0
38836,970890009197,1754911506505765927,0
38837,970923574594,1754911506539331324,0
38838,970940774779,1754911506556531509,0
38839,970975000000,1754911506556531509,1
38840,970978682014,1754911506594438744,0
38841,970991814255,1754911506607570985,0
38842,971026676447,1754911506642433177,0
38843,971045364091,1754911506661120821,0
38844,971070584404,1754911506686341134,0
38845,971092667413,1754911506708424143,0
38846,971132870862,1754911506748627592,0
38847,971140300087,1754911506756056817,0
38848,971171407269,1754911506787163999,0
38849,971225000000,1754911506787163999,1
38850,971227371261,1754911506843127991,0
38851,971242680461,1754911506858437191,0
38852,971269332678,1754911506885089408,0
38853,971290391626,1754911506906148356,0
38854,971320016899,1754911506935773629,0
38855,971341598986,1754911506957355716,0
38856,971371382634,1754911506987139364,0
38857,971404953938,1754911507020710668,0
38858,971422875219,1754911507038631949,0
38859,971443874716,1754911507059631446,0
38860,971485372943,1754911507101129673,0
38861,971492654260,1754911507108410990,0
38862,971524429805,1754911507140186535,0
38863,971541939761,1754911507157696491,0
38864,971578736435,1754911507194493165,0
38865,971625000000,1754911507194493165,1
38866,971625923914,1754911507241680644,0
38867,971650800896,1754911507266557626,0
38868,971670248678,1754911507286005408,0
38869,971693284521,1754911507309041251,0
38870,971721848314,1754911507337605044,0
38871,971775000000,1754911507337605044,1
38872,971775213658,1754911507390970388,0
38873,971793010075,1754911507408766805,0
38874,971820709179,1754911507436465909,0
38875,971842276447,1754911507458033177,0
38876,971870834759,1754911507486591489,0
38877,971899459165,1754911507515215895,0
38878,971924761484,1754911507540518214,0
38879,971969089232,1754911507584845962,0
38880,971999947189,1754911507615703919,0
38881,972025000000,1754911507615703919,1
38882,972026618841,1754911507642375571,0
38883,972041857496,1754911507657614226,0
38884,972074516163,1754911507690272893,0
38885,972093642017,1754911507709398747,0
38886,972124224494,1754911507739981224,0
38887,972150250586,1754911507766007316,0
38888,972170749226,1754911507786505956,0
38889,972199388400,1754911507815145130,0
38890,972221240065,1754911507836996795,0
38891,972250246516,1754911507866003246,0
38892,972283942919,1754911507899699649,0
38893,972293600658,1754911507909357388,0
38894,972341187980,1754911507956944710,0
38895,972374732392,1754911507990489122,0
38896,972393134596,1754911508008891326,0
38897,972420332083,1754911508036088813,0
38898,972441180074,1754911508056936804,0
38899,972468992023,1754911508084748753,0
38900,972492478091,1754911508108234821,0
38901,972521775210,1754911508137531940,0
38902,972544886899,1754911508160643629,0
38903,972574515643,1754911508190272373,0
38904,972597222809,1754911508212979539,0
38905,972623560939,1754911508239317669,0
38906,972649349084,1754911508265105814,0
38907,972668774027,1754911508284530757,0
38908,972700000000,1754911508284530757,1
38909,972724925488,1754911508340682218,0
38910,972750000000,1754911508340682218,1
38911,972773337987,1754911508389094717,0
38912,972792137853,1754911508407894583,0
38913,972820480862,1754911508436237592,0
38914,972843518438,1754911508459275168,0
38915,972875000000,1754911508459275168,1
38916,972877234096,1754911508492990826,0
38917,972904276588,1754911508520033318,0
38918,972930677801,1754911508546434531,0
38919,972942695910,1754911508558452640,0
38920,972981865900,1754911508597622630,0
38921,972994316253,1754911508610072983,0
38922,973026773035,1754911508642529765,0
38923,973041203795,1754911508656960525,0
38924,973092014371,1754911508707771101,0
38925,973125000000,1754911508707771101,1
38926,973128642292,1754911508744399022,0
38927,973142963177,1754911508758719907,0
38928,973170817299,1754911508786574029,0
38929,973197769580,1754911508813526310,0
38930,973228872019,1754911508844628749,0
38931,973249428213,1754911508865184943,0
38932,973270926427,1754911508886683157,0
38933,973294012318,1754911508909769048,0
38934,973329389014,1754911508945145744,0
38935,973347465251,1754911508963221981,0
38936,973374510444,1754911508990267174,0
38937,973392621077,1754911509008377807,0
38938,973430728356,1754911509046485086,0
38939,973475000000,1754911509046485086,1
38940,973479159931,1754911509094916661,0
38941,973489732213,1754911509105488943,0
38942,973524325724,1754911509140082454,0
38943,973551438280,1754911509167195010,0
38944,973571062060,1754911509186818790,0
38945,973591942688,1754911509207699418,0
38946,973619712879,1754911509235469609,0
38947,973647099635,1754911509262856365,0
38948,973675995475,1754911509291752205,0
38949,973700619196,1754911509316375926,0
38950,973729760759,1754911509345517489,0
38951,973740924723,1754911509356681453,0
38952,973762810786,1754911509378567516,0
38953,973795821541,1754911509411578271,0
38954,973839480453,1754911509455237183,0
38955,973875000000,1754911509455237183,1
38956,973876080530,1754911509491837260,0
38957,973899722295,1754911509515479025,0
38958,973923006081,1754911509538762811,0
38959,973940241657,1754911509555998387,0
38960,973976712246,1754911509592468976,0
38961,973995297738,1754911509611054468,0
38962,974026705901,1754911509642462631,0
38963,974046833808,1754911509662590538,0
38964,974081276514,1754911509697033244,0
38965,974098033010,1754911509713789740,0
38966,974129078425,1754911509744835155,0
38967,974140705929,1754911509756462659,0
38968,974170799444,1754911509786556174,0
38969,974219694948,1754911509835451678,0
38970,974241325657,1754911509857082387,0
38971,974275000000,1754911509857082387,1
38972,974276566142,1754911509892322872,0
38973,974299370160,1754911509915126890,0
38974,974329446593,1754911509945203323,0
38975,974350189130,1754911509965945860,0
38976,974378797964,1754911509994554694,0
38977,974392869537,1754911510008626267,0
38978,974428615379,1754911510044372109,0
38979,974450391973,1754911510066148703,0
38980,974470988142,1754911510086744872,0
38981,974504589651,1754911510120346381,0
38982,974532243211,1754911510147999941,0
38983,974550668256,1754911510166424986,0
38984,974600000000,1754911510166424986,1
38985,974606062123,1754911510221818853,0
38986,974626532552,1754911510242289282,0
38987,974639961168,1754911510255717898,0
38988,974676383937,1754911510292140667,0
38989,974690214165,1754911510305970895,0
38990,974719408091,1754911510335164821,0
38991,974740691200,1754911510356447930,0
38992,974770818078,1754911510386574808,0
38993,974801043052,1754911510416799782,0
38994,974827152450,1754911510442909180,0
38995,974840887804,1754911510456644534,0
38996,974870962610,1754911510486719340,0
38997,974895412084,1754911510511168814,0
38998,974927207216,1754911510542963946,0
38999,974975000000,1754911510542963946,1
39000,974978966341,1754911510594723071,0
39001,974991631193,1754911510607387923,0
39002,975020914196,1754911510636670926,0
39003,975049721820,1754911510665478550,0
39004,975100000000,1754911510665478550,1
39005,975125000000,1754911510665478550,1
39006,975150000000,1754911510665478550,1
39007,975175000000,1754911510665478550,1
39008,975200000000,1754911510665478550,1
39009,975225000000,1754911510665478550,1
39010,975250000000,1754911510665478550,1
39011,975275000000,1754911510665478550,1
39012,975300000000,1754911510665478550,1
39013,975325000000,1754911510665478550,1
39014,975350000000,1754911510665478550,1
39015,975375000000,1754911510665478550,1
39016,975400000000,1754911510665478550,1
39017,975425000000,1754911510665478550,1
39018,975450000000,1754911510665478550,1
39019,975475000000,1754911510665478550,1
39020,975500000000,1754911510665478550,1
39021,975525000000,1754911510665478550,1
39022,975550000000,1754911510665478550,1
39023,975575000000,1754911510665478550,1
39024,975589057410,1754911511204814140,0
39025,975625000000,1754911511204814140,1
39026,975633704475,1754911511249461205,0
39027,975645145087,1754911511260901817,0
39028,975672631905,1754911511288388635,0
39029,975725000000,1754911511288388635,1
39030,975729454853,1754911511345211583,0
39031,975746059117,1754911511361815847,0
39032,975780316637,1754911511396073367,0
39033,975794218472,1754911511409975202,0
39034,975828839717,1754911511444596447,0
39035,975845755167,1754911511461511897,0
39036,975882302740,1754911511498059470,0
39037,975890650710,1754911511506407440,0
39038,975919855899,1754911511535612629,0
39039,975949168501,1754911511564925231,0
39040,975971704763,1754911511587461493,0
39041,975998204786,1754911511613961516,0
39042,976025849551,1754911511641606281,0
39043,976044198718,1754911511659955448,0
39044,976100000000,1754911511659955448,1
39045,976100322971,1754911511716079701,0
39046,976123588619,1754911511739345349,0
39047,976148347277,1754911511764104007,0
39048,976172752750,1754911511788509480,0
39049,976191886111,1754911511807642841,0
39050,976218027335,1754911511833784065,0
39051,976243159852,1754911511858916582,0
39052,976272678942,1754911511888435672,0
39053,976291771867,1754911511907528597,0
39054,976330754697,1754911511946511427,0
39055,976350611781,1754911511966368511,0
39056,976372562731,1754911511988319461,0
39057,976393836215,1754911512009592945,0
39058,976429020135,1754911512044776865,0
39059,976475000000,1754911512044776865,1
39060,976475717897,1754911512091474627,0
39061,976490879131,1754911512106635861,0
39062,976520680298,1754911512136437028,0
39063,976542033587,1754911512157790317,0
39064,976577960785,1754911512193717515,0
39065,976595419765,1754911512211176495,0
39066,976620684565,1754911512236441295,0
39067,976653812385,1754911512269569115,0
39068,976670684463,1754911512286441193,0
39069,976691570705,1754911512307327435,0
39070,976721219866,1754911512336976596,0
39071,976741959983,1754911512357716713,0
39072,976779630264,1754911512395386994,0
39073,976790413716,1754911512406170446,0
39074,976850000000,1754911512406170446,1
39075,976852139170,1754911512467895900,0
39076,976873094662,1754911512488851392,0
39077,976892592047,1754911512508348777,0
39078,976925877238,1754911512541633968,0
39079,976953499665,1754911512569256395,0
39080,976978834764,1754911512594591494,0
39081,976992843668,1754911512608600398,0
39082,977020955487,1754911512636712217,0
39083,977042609492,1754911512658366222,0
39084,977072122674,1754911512687879404,0
39085,977101556018,1754911512717312748,0
39086,977124968121,1754911512740724851,0
39087,977140932186,1754911512756688916,0
39088,977173063880,1754911512788820610,0
39089,977225000000,1754911512788820610,1
